Class,DEM,NDVI,NDWI,SAVI,VALUE,blue,green,.geo
Urban,-1,0.378575403,-0.239514388,0.227019915,5,0.071987174,0.101905952,"{""type"":""Point"",""coordinates"":[106.53147807036163,20.391054421010036]}"
Urban,-1,0.330722586,-0.226655057,0.197785093,5,0.069705508,0.095353264,"{""type"":""Point"",""coordinates"":[106.5317679119301,20.391054421010036]}"
Urban,-1,0.461290512,-0.338022705,0.277440934,5,0.060372616,0.08442855,"{""type"":""Point"",""coordinates"":[106.53205329439754,20.391049961908976]}"
Urban,1,0.195017835,-0.188046117,0.148868731,5,0.14717205,0.197709445,"{""type"":""Point"",""coordinates"":[106.52860195018215,20.39080917045209]}"
Urban,1,0.127552117,-0.094677451,0.105726484,5,0.178619364,0.244235706,"{""type"":""Point"",""coordinates"":[106.52889179175064,20.39080917045209]}"
Urban,1,0.19639061,-0.191618228,0.153858842,5,0.139216082,0.204054045,"{""type"":""Point"",""coordinates"":[106.52917717421805,20.390804711351038]}"
Urban,2,0.197010865,-0.177026551,0.156425516,5,0.154703818,0.207113873,"{""type"":""Point"",""coordinates"":[106.52946701578651,20.390800252249985]}"
Urban,2,0.218316686,-0.160648971,0.14376976,5,0.110336092,0.147377938,"{""type"":""Point"",""coordinates"":[106.53090284632574,20.39079133404788]}"
Urban,1,0.218319327,-0.160647377,0.143772576,5,0.110337685,0.147379942,"{""type"":""Point"",""coordinates"":[106.53118822879317,20.390786874946826]}"
Urban,-1,0.266233834,-0.124721828,0.153146656,5,0.078480924,0.108326498,"{""type"":""Point"",""coordinates"":[106.53147807036163,20.39078241584577]}"
Urban,-1,0.347266468,-0.261893048,0.206244324,5,0.064542335,0.092075763,"{""type"":""Point"",""coordinates"":[106.53176345282905,20.39078241584577]}"
Urban,-1,0.443380142,-0.333602464,0.26441738,5,0.060472099,0.084329467,"{""type"":""Point"",""coordinates"":[106.53205329439754,20.390777956744717]}"
Urban,0,0.265932329,-0.242933259,0.200059985,5,0.135994957,0.175921486,"{""type"":""Point"",""coordinates"":[106.52831210861368,20.390541624388884]}"
Urban,2,0.1645126,-0.101604283,0.128505797,5,0.156592887,0.215739587,"{""type"":""Point"",""coordinates"":[106.52860195018215,20.390537165287835]}"
Urban,3,0.136493756,-0.046217663,0.11118866,5,0.17781298,0.254262198,"{""type"":""Point"",""coordinates"":[106.52888733264959,20.39053716528783]}"
Urban,0,0.117472648,-0.165349383,0.102244567,5,0.199578567,0.2720554,"{""type"":""Point"",""coordinates"":[106.52974793915291,20.390528247085726]}"
Urban,3,0.222762478,-0.218870123,0.140880759,5,0.098399833,0.129252253,"{""type"":""Point"",""coordinates"":[106.53089838722468,20.390519328883617]}"
Urban,2,0.222764825,-0.218868265,0.140883302,5,0.098401253,0.129254009,"{""type"":""Point"",""coordinates"":[106.53118822879316,20.390514869782564]}"
Urban,0,0.274781873,-0.156679927,0.151703986,5,0.071413918,0.100164205,"{""type"":""Point"",""coordinates"":[106.53147361126058,20.390514869782564]}"
Urban,0,0.417071906,-0.283283138,0.250481856,5,0.061861535,0.089195551,"{""type"":""Point"",""coordinates"":[106.53176345282905,20.390510410681514]}"
Urban,-1,0.485846458,-0.33438812,0.295285777,5,0.058982819,0.084031727,"{""type"":""Point"",""coordinates"":[106.53204883529646,20.390510410681514]}"
Urban,0,0.244241223,-0.231154592,0.190303324,5,0.142982133,0.19099261,"{""type"":""Point"",""coordinates"":[106.52831210861368,20.39026961922463]}"
Urban,2,0.115313686,-0.062882292,0.096885199,5,0.182176701,0.25536902,"{""type"":""Point"",""coordinates"":[106.52859749108109,20.39026961922463]}"
Urban,1,0.136504809,-0.051272155,0.120538005,5,0.212757603,0.277681119,"{""type"":""Point"",""coordinates"":[106.52888733264959,20.39026516012357]}"
Urban,0,0.186928553,-0.217296272,0.14760553,5,0.169749047,0.200862947,"{""type"":""Point"",""coordinates"":[106.529172715117,20.390260701022516]}"
Urban,-1,0.12564589,-0.165065306,0.109710154,5,0.20124272,0.269900827,"{""type"":""Point"",""coordinates"":[106.52974793915291,20.390256241921467]}"
Urban,4,0.47790301,-0.33403801,0.300819956,5,0.073836763,0.093736912,"{""type"":""Point"",""coordinates"":[106.53705194667843,20.34438992848572]}"
Urban,4,0.46942779,-0.377069523,0.282750357,5,0.067775797,0.087851534,"{""type"":""Point"",""coordinates"":[106.53734178824692,20.34438992848572]}"
Urban,3,0.326206254,-0.302564161,0.203890846,5,0.089635253,0.112620639,"{""type"":""Point"",""coordinates"":[106.53647672264255,20.344126841523565]}"
Urban,3,0.411642456,-0.345252748,0.248783024,5,0.077314034,0.098904767,"{""type"":""Point"",""coordinates"":[106.53676210510994,20.344122382422515]}"
Urban,3,0.44967029,-0.379799897,0.272191569,5,0.071650699,0.095924053,"{""type"":""Point"",""coordinates"":[106.53705194667843,20.344122382422515]}"
Urban,4,0.402270767,-0.31469893,0.247247597,5,0.080198293,0.107456321,"{""type"":""Point"",""coordinates"":[106.53733732914587,20.34411792332146]}"
Urban,3,0.466103764,-0.333469206,0.284158586,5,0.0712553,0.091354059,"{""type"":""Point"",""coordinates"":[106.53762717071433,20.344117923321463]}"
Urban,4,0.558696637,-0.357521784,0.348255529,5,0.06538532,0.087270137,"{""type"":""Point"",""coordinates"":[106.53561165703817,20.34386375456141]}"
Urban,4,0.500116253,-0.312949576,0.301164206,5,0.064392575,0.08707256,"{""type"":""Point"",""coordinates"":[106.5358970395056,20.34385929546036]}"
Urban,4,0.509966313,-0.399075009,0.306113818,5,0.062803564,0.087748416,"{""type"":""Point"",""coordinates"":[106.53618688107409,20.343859295460362]}"
Urban,3,0.383652823,-0.341151226,0.236258923,5,0.081486843,0.105662919,"{""type"":""Point"",""coordinates"":[106.5364722635415,20.34385483635931]}"
Urban,2,0.367261063,-0.348344688,0.224023426,5,0.080991171,0.104670374,"{""type"":""Point"",""coordinates"":[106.53676210510994,20.343850377258256]}"
Urban,2,0.377886215,-0.307199994,0.228228069,5,0.079700467,0.098992377,"{""type"":""Point"",""coordinates"":[106.53704748757738,20.343850377258256]}"
Urban,3,0.400834077,-0.333901229,0.246572954,5,0.080794811,0.098907816,"{""type"":""Point"",""coordinates"":[106.53733732914587,20.343845918157196]}"
Urban,3,0.455149052,-0.299490801,0.279433714,5,0.075429482,0.097915135,"{""type"":""Point"",""coordinates"":[106.53762271161327,20.343845918157204]}"
Urban,2,0.531295245,-0.303333671,0.324147859,5,0.076435169,0.094251817,"{""type"":""Point"",""coordinates"":[106.53532181546971,20.34359620849821]}"
Urban,4,0.51307998,-0.357214251,0.31406147,5,0.067669795,0.08892925,"{""type"":""Point"",""coordinates"":[106.53560719793714,20.34359174939715]}"
Urban,4,0.496044383,-0.340052275,0.294919027,5,0.06170974,0.086377025,"{""type"":""Point"",""coordinates"":[106.5358970395056,20.3435872902961]}"
Urban,4,0.573464458,-0.350195996,0.35441481,5,0.053979879,0.085973991,"{""type"":""Point"",""coordinates"":[106.536182421973,20.3435872902961]}"
Urban,3,0.447025547,-0.317871796,0.276429354,5,0.078406483,0.099699167,"{""type"":""Point"",""coordinates"":[106.5364722635415,20.343582831195047]}"
Urban,2,0.341126976,-0.335796035,0.210889198,5,0.081587675,0.106261115,"{""type"":""Point"",""coordinates"":[106.53675764600892,20.343582831195047]}"
Urban,2,0.352180322,-0.281380967,0.218447119,5,0.089439701,0.113022053,"{""type"":""Point"",""coordinates"":[106.53704748757737,20.343578372093994]}"
Urban,3,0.384470153,-0.32514573,0.233022294,5,0.082086984,0.106264083,"{""type"":""Point"",""coordinates"":[106.53733287004482,20.343578372093994]}"
Urban,3,0.395686089,-0.340922485,0.247046247,5,0.082883242,0.103581591,"{""type"":""Point"",""coordinates"":[106.5376182525122,20.343573912992937]}"
Urban,3,0.399750017,-0.329182077,0.238865178,5,0.076722794,0.098016195,"{""type"":""Point"",""coordinates"":[106.5379080940807,20.343569453891885]}"
Urban,4,0.377733038,-0.300348771,0.209386157,5,0.07663358,0.097704164,"{""type"":""Point"",""coordinates"":[106.53560719793713,20.343319744232897]}"
Urban,3,0.369954976,-0.026013341,0.161445298,5,0.059987868,0.082127891,"{""type"":""Point"",""coordinates"":[106.53589258040455,20.343319744232897]}"
Urban,4,0.558520027,-0.19370711,0.318209756,5,0.050282909,0.081143131,"{""type"":""Point"",""coordinates"":[106.53618242197301,20.343315285131844]}"
Urban,3,0.408390911,-0.313668039,0.253384455,5,0.076518602,0.100097061,"{""type"":""Point"",""coordinates"":[106.53646780444045,20.343310826030784]}"
Urban,2,0.402178177,-0.319197322,0.251454325,5,0.077314745,0.104770384,"{""type"":""Point"",""coordinates"":[106.53675764600892,20.34331082603079]}"
Urban,2,0.433424402,-0.317024155,0.269913939,5,0.076918378,0.097117736,"{""type"":""Point"",""coordinates"":[106.53704302847633,20.34330636692973]}"
Urban,3,0.409401653,-0.331485626,0.234314228,5,0.074435036,0.089528805,"{""type"":""Point"",""coordinates"":[106.53732841094374,20.343306366929728]}"
Urban,3,0.428096132,-0.324897654,0.251403146,5,0.071255955,0.090161973,"{""type"":""Point"",""coordinates"":[106.5376182525122,20.34330190782868]}"
Urban,3,0.60288565,-0.337011854,0.383722925,5,0.066983577,0.090660273,"{""type"":""Point"",""coordinates"":[106.53790363497964,20.34330190782868]}"
Urban,4,0.351685732,-0.146949663,0.165702689,5,0.067769764,0.086959209,"{""type"":""Point"",""coordinates"":[106.53589258040455,20.343047739068634]}"
Urban,4,0.337294668,-0.294388201,0.183981457,5,0.067375329,0.091890192,"{""type"":""Point"",""coordinates"":[106.53617796287196,20.343043279967574]}"
Urban,3,0.384312272,-0.304219999,0.231023018,5,0.080195716,0.102284186,"{""type"":""Point"",""coordinates"":[106.53646780444045,20.343043279967574]}"
Urban,3,0.481138166,-0.33122072,0.296583826,5,0.068967349,0.094134574,"{""type"":""Point"",""coordinates"":[106.53675318690787,20.34303882086652]}"
Urban,2,0.481449411,-0.309267311,0.29533809,5,0.072347223,0.094831719,"{""type"":""Point"",""coordinates"":[106.53703856937527,20.34303882086652]}"
Urban,3,0.514285171,-0.311660084,0.291787786,5,0.065410683,0.084204661,"{""type"":""Point"",""coordinates"":[106.53732841094374,20.343034361765476]}"
Urban,3,0.414963287,-0.359845334,0.228981908,5,0.070238746,0.094361852,"{""type"":""Point"",""coordinates"":[106.53761379341117,20.343029902664416]}"
Urban,3,0.388296107,-0.303730749,0.242119751,5,0.084375434,0.105571808,"{""type"":""Point"",""coordinates"":[106.53790363497964,20.34302990266442]}"
Urban,3,0.388298629,-0.303729177,0.242123307,5,0.084376663,0.105573282,"{""type"":""Point"",""coordinates"":[106.53818901744707,20.343025443563366]}"
Urban,4,0.472555306,-0.317497248,0.291281485,5,0.077324761,0.098987882,"{""type"":""Point"",""coordinates"":[106.5358881213035,20.342775733904368]}"
Urban,5,0.355585043,-0.345106508,0.217236372,5,0.07830667,0.099996844,"{""type"":""Point"",""coordinates"":[106.53617796287196,20.342771274803322]}"
Urban,3,0.391980088,-0.3865638,0.234087934,5,0.078509187,0.098399155,"{""type"":""Point"",""coordinates"":[106.53646334533941,20.34277127480332]}"
Urban,3,0.378435525,-0.329964356,0.226329738,5,0.078510383,0.095048247,"{""type"":""Point"",""coordinates"":[106.5367487278068,20.342766815702266]}"
Urban,3,0.433306463,-0.31536898,0.246950125,5,0.077920525,0.094655219,"{""type"":""Point"",""coordinates"":[106.53703856937527,20.342766815702266]}"
Urban,2,0.420588187,-0.347398269,0.25437334,5,0.077921712,0.096125596,"{""type"":""Point"",""coordinates"":[106.5373239518427,20.342762356601213]}"
Urban,3,0.453425471,-0.365384643,0.277336985,5,0.076248197,0.095052353,"{""type"":""Point"",""coordinates"":[106.53761379341117,20.342762356601213]}"
Urban,2,0.491684113,-0.345869842,0.303387915,5,0.072151892,0.094537741,"{""type"":""Point"",""coordinates"":[106.5378991758786,20.34275789750016]}"
Urban,4,0.392749599,-0.319281851,0.244645251,5,0.082580003,0.105464174,"{""type"":""Point"",""coordinates"":[106.53617350377091,20.34250372874011]}"
Urban,3,0.412798625,-0.381683652,0.245847741,5,0.082745206,0.096033135,"{""type"":""Point"",""coordinates"":[106.53645888623832,20.342499269639063]}"
Urban,3,0.450178912,-0.303733402,0.263765088,5,0.079791236,0.092780782,"{""type"":""Point"",""coordinates"":[106.5367487278068,20.34249926963906]}"
Urban,3,0.415664666,-0.354153561,0.238984505,5,0.083437291,0.096726097,"{""type"":""Point"",""coordinates"":[106.53703411027423,20.342494810538007]}"
Urban,3,0.413178575,-0.326881287,0.262397061,5,0.090625994,0.110921567,"{""type"":""Point"",""coordinates"":[106.53645888623832,20.3422272644748]}"
Water,4,0.173319223,0.329195335,0.050979069,3,0.052172371,0.06474468,"{""type"":""Point"",""coordinates"":[106.18369048369813,20.431440499251085]}"
Water,20,-0.403954588,0.814571769,-0.121948642,3,0.073140087,0.104908532,"{""type"":""Point"",""coordinates"":[105.4703948427847,21.31064145395901]}"
Water,21,-0.381515341,0.815386841,-0.116664827,3,0.073038822,0.105420223,"{""type"":""Point"",""coordinates"":[105.47068468435319,21.310641453959015]}"
Water,20,-0.369008633,0.813759676,-0.114693823,3,0.073244444,0.106340143,"{""type"":""Point"",""coordinates"":[105.47097006682061,21.31064145395901]}"
Water,19,-0.369006615,0.813760075,-0.114694257,3,0.073245476,0.106341591,"{""type"":""Point"",""coordinates"":[105.47125990838907,21.31064145395901]}"
Water,17,-0.369608026,0.813200978,-0.115872052,3,0.073758006,0.106955379,"{""type"":""Point"",""coordinates"":[105.47154974995755,21.31064145395901]}"
Water,15,-0.410793505,0.816514726,-0.124887241,3,0.073801411,0.106132034,"{""type"":""Point"",""coordinates"":[105.47010500121624,21.3103739078958]}"
Water,20,-0.401634903,0.813999555,-0.122185763,3,0.073242617,0.105521171,"{""type"":""Point"",""coordinates"":[105.4703948427847,21.310373907895805]}"
Water,21,-0.394421286,0.81057803,-0.120377351,3,0.073141353,0.105318502,"{""type"":""Point"",""coordinates"":[105.47068022525214,21.31036944879475]}"
Water,20,-0.37263512,0.812289435,-0.114745364,3,0.072835493,0.10542199,"{""type"":""Point"",""coordinates"":[105.47097006682061,21.310369448794756]}"
Water,19,-0.372633108,0.812289838,-0.114745808,3,0.072836518,0.105423426,"{""type"":""Point"",""coordinates"":[105.47125990838907,21.31036944879475]}"
Water,17,-0.376327554,0.819167486,-0.116895955,3,0.073349044,0.106853659,"{""type"":""Point"",""coordinates"":[105.47154974995755,21.31036944879475]}"
Water,16,-0.367929068,0.818061848,-0.114433731,3,0.073146504,0.10614215,"{""type"":""Point"",""coordinates"":[105.47183959152603,21.310369448794752]}"
Water,15,-0.40772617,0.812550512,-0.124058243,3,0.073753287,0.10654057,"{""type"":""Point"",""coordinates"":[105.47010054211518,21.31010190273155]}"
Water,18,-0.405094492,0.808499419,-0.122213972,3,0.073652032,0.10592971,"{""type"":""Point"",""coordinates"":[105.47039038368365,21.310101902731546]}"
Water,21,-0.402255757,0.811569882,-0.12255448,3,0.073755365,0.105931153,"{""type"":""Point"",""coordinates"":[105.47068022525214,21.310101902731546]}"
Water,23,-0.3947434,0.814566781,-0.120782324,3,0.073244917,0.106851086,"{""type"":""Point"",""coordinates"":[105.47097006682061,21.310097443630493]}"
Water,19,-0.394741427,0.814567179,-0.120782837,3,0.073245949,0.106852541,"{""type"":""Point"",""coordinates"":[105.47125990838907,21.310097443630493]}"
Water,15,-0.386101189,0.817365492,-0.119260575,3,0.073451581,0.107670454,"{""type"":""Point"",""coordinates"":[105.47154974995755,21.31009744363049]}"
Water,19,-0.379683373,0.818853602,-0.117502006,3,0.073760559,0.106652785,"{""type"":""Point"",""coordinates"":[105.47183959152603,21.310097443630493]}"
Water,15,-0.403242063,0.80610249,-0.122672288,3,0.073752486,0.106029208,"{""type"":""Point"",""coordinates"":[105.4698107005467,21.309829897567283]}"
Water,15,-0.416332699,0.809494843,-0.126972711,3,0.073699716,0.106540906,"{""type"":""Point"",""coordinates"":[105.47010054211518,21.309829897567283]}"
Water,16,-0.410790463,0.813361087,-0.12488802,3,0.073598547,0.107052617,"{""type"":""Point"",""coordinates"":[105.47039038368365,21.309829897567283]}"
Water,18,-0.414407984,0.81271398,-0.125504757,3,0.073448714,0.106645861,"{""type"":""Point"",""coordinates"":[105.47068022525214,21.309829897567283]}"
Water,20,-0.412735746,0.818419025,-0.125343662,3,0.073347451,0.107361697,"{""type"":""Point"",""coordinates"":[105.47097006682061,21.309829897567283]}"
Water,18,-0.412733886,0.818419416,-0.125344249,3,0.073348484,0.107363158,"{""type"":""Point"",""coordinates"":[105.47125990838907,21.309825438466234]}"
Water,13,-0.39441425,0.820415764,-0.120379077,3,0.073758719,0.107670793,"{""type"":""Point"",""coordinates"":[105.47154974995755,21.309825438466234]}"
Water,19,-0.34780964,0.817208919,-0.109844473,3,0.073658493,0.107571664,"{""type"":""Point"",""coordinates"":[105.47183513242496,21.309825438466234]}"
Water,11,-0.40597275,0.816415348,-0.123425677,3,0.073652507,0.107052954,"{""type"":""Point"",""coordinates"":[105.47039038368365,21.309557892403028]}"
Water,10,-0.401458564,0.813759613,-0.122367501,3,0.073142061,0.106340035,"{""type"":""Point"",""coordinates"":[105.47068022525214,21.309557892403028]}"
Water,14,-0.406915338,0.817901365,-0.123871898,3,0.073143092,0.106035317,"{""type"":""Point"",""coordinates"":[105.47097006682061,21.309557892403028]}"
Water,17,-0.397763261,0.822522901,-0.121937277,3,0.07345102,0.10726144,"{""type"":""Point"",""coordinates"":[105.47125990838907,21.309557892403028]}"
Water,17,-0.397761295,0.822523476,-0.1219378,3,0.073452055,0.1072629,"{""type"":""Point"",""coordinates"":[105.47154529085648,21.309557892403028]}"
Water,15,-0.336057823,0.817837138,-0.106393054,3,0.073761035,0.107980246,"{""type"":""Point"",""coordinates"":[105.47183513242496,21.30955343330197]}"
Water,7,-0.398901318,0.820236265,-0.121434813,3,0.072835407,0.106544478,"{""type"":""Point"",""coordinates"":[105.47068022525214,21.309285887238765]}"
Water,11,-0.403354285,0.81641622,-0.123258208,3,0.073245626,0.107056206,"{""type"":""Point"",""coordinates"":[105.47096560771953,21.309285887238765]}"
Water,15,-0.394752295,0.819356328,-0.121548805,3,0.073655857,0.107976176,"{""type"":""Point"",""coordinates"":[105.47125544928802,21.309285887238765]}"
Water,17,-0.394750323,0.819356716,-0.121549319,3,0.073656894,0.107977646,"{""type"":""Point"",""coordinates"":[105.47154529085648,21.309285887238765]}"
Water,18,-0.365454429,0.821791749,-0.114644677,3,0.07345436,0.107572341,"{""type"":""Point"",""coordinates"":[105.47183513242496,21.309285887238765]}"
Water,13,-0.397278686,0.823136553,-0.122478957,3,0.073962995,0.107670344,"{""type"":""Point"",""coordinates"":[105.47125544928802,21.309013882074503]}"
Water,16,-0.397276719,0.823137125,-0.12247948,3,0.073964036,0.10767181,"{""type"":""Point"",""coordinates"":[105.47154529085648,21.309013882074503]}"
Water,17,-0.392214337,0.818263066,-0.120618849,3,0.072736652,0.107263913,"{""type"":""Point"",""coordinates"":[105.4715452908565,21.308741876910243]}"
Water,10,0.253019841,-0.268241864,0.160162899,3,0.070597968,0.110501548,"{""type"":""Point"",""coordinates"":[105.869475468866,21.198468307858526]}"
Water,10,0.285907687,-0.226779513,0.173183566,3,0.067152473,0.101428237,"{""type"":""Point"",""coordinates"":[105.86976085133342,21.198468307858526]}"
Water,9,0.321840251,-0.256048719,0.185843392,3,0.062302649,0.094979609,"{""type"":""Point"",""coordinates"":[105.87005069290191,21.19846830785853]}"
Water,10,0.288956293,-0.250061895,0.172045624,3,0.065101915,0.10080315,"{""type"":""Point"",""coordinates"":[105.86947100976495,21.198200761795324]}"
Water,10,0.294035735,-0.252914728,0.168093978,3,0.061654294,0.094666661,"{""type"":""Point"",""coordinates"":[105.86976085133342,21.19819630269427]}"
Water,8,0.351285642,-0.230604774,0.19558627,3,0.056629768,0.090764916,"{""type"":""Point"",""coordinates"":[105.87005069290191,21.19819630269427]}"
Water,9,0.090608876,0.085027563,0.04190636,3,0.062385172,0.099384389,"{""type"":""Point"",""coordinates"":[105.86947100976495,21.19792875663106]}"
Water,8,0.14522928,-0.034206993,0.069156337,3,0.06081849,0.097302072,"{""type"":""Point"",""coordinates"":[105.86976085133344,21.19792875663106]}"
Water,7,0.10125666,0.043859413,0.046246103,3,0.058311263,0.098309213,"{""type"":""Point"",""coordinates"":[105.87005069290191,21.19792429753001]}"
Forest,140,0.710504999,-0.3105639,0.346805538,2,0.024054785,0.049858322,"{""type"":""Point"",""coordinates"":[106.48783684835156,21.0158413651136]}"
Forest,156,0.727935856,-0.290885133,0.396950788,2,0.027822944,0.062568075,"{""type"":""Point"",""coordinates"":[106.48870637305697,21.01583244691149]}"
Forest,154,0.717367183,-0.334747439,0.354611088,2,0.025137117,0.05132065,"{""type"":""Point"",""coordinates"":[106.48783684835156,21.015569359949335]}"
Forest,161,0.700825761,-0.306240101,0.333353919,2,0.025732523,0.052639975,"{""type"":""Point"",""coordinates"":[106.48812668992002,21.015564900848283]}"
Forest,170,0.706031836,-0.229564916,0.353230492,2,0.027223452,0.057128645,"{""type"":""Point"",""coordinates"":[106.48841207238745,21.015564900848283]}"
Forest,161,0.705649141,-0.32624019,0.355737406,2,0.026074432,0.055306646,"{""type"":""Point"",""coordinates"":[106.48783238925051,21.01529735478508]}"
Forest,168,0.696879766,-0.344550749,0.344822293,2,0.026769599,0.05435812,"{""type"":""Point"",""coordinates"":[106.48812223081899,21.01529735478508]}"
Forest,170,0.682770867,-0.303998487,0.335670946,2,0.026983387,0.057726062,"{""type"":""Point"",""coordinates"":[106.48841207238745,21.01529289568403]}"
Forest,171,0.691982079,-0.30459359,0.347817993,2,0.028679628,0.059405127,"{""type"":""Point"",""coordinates"":[106.48869745485487,21.015288436582974]}"
Forest,171,0.727369055,-0.317256164,0.394833016,2,0.027452491,0.061228525,"{""type"":""Point"",""coordinates"":[106.48898729642335,21.015288436582974]}"
Forest,216,0.724528545,-0.277030607,0.375850594,2,0.028113055,0.059950317,"{""type"":""Point"",""coordinates"":[106.49070850942998,21.014187038622772]}"
Forest,223,0.711535205,-0.344012042,0.393838419,2,0.029984927,0.064032093,"{""type"":""Point"",""coordinates"":[106.49099835099847,21.014187038622772]}"
Forest,228,0.701936178,-0.375812572,0.398883441,2,0.031524741,0.064689572,"{""type"":""Point"",""coordinates"":[106.49128373346586,21.01418257952172]}"
Forest,235,0.701937495,-0.375811038,0.398887903,2,0.031525201,0.064690483,"{""type"":""Point"",""coordinates"":[106.49157357503432,21.014182579521723]}"
Forest,226,0.712469128,-0.371805644,0.396041755,2,0.030432109,0.061868519,"{""type"":""Point"",""coordinates"":[106.49128373346586,21.013910574357453]}"
Forest,150,0.699610011,-0.187177621,0.280600652,2,0.026865604,0.041396735,"{""type"":""Point"",""coordinates"":[105.59674793023514,20.864084778961672]}"
Forest,158,0.700716264,-0.271197049,0.286044055,2,0.024434996,0.043636002,"{""type"":""Point"",""coordinates"":[105.59703331270255,20.864084778961672]}"
Forest,157,0.718502678,-0.240214733,0.330537812,2,0.033544984,0.049031935,"{""type"":""Point"",""coordinates"":[105.59818821987542,20.864080319860623]}"
Forest,147,0.718503915,-0.240213234,0.330541756,2,0.0335455,0.049032615,"{""type"":""Point"",""coordinates"":[105.59847806144388,20.864080319860623]}"
Forest,146,0.699860939,-0.25147723,0.313814521,2,0.030373522,0.048536398,"{""type"":""Point"",""coordinates"":[105.5964580886667,20.863812773797417]}"
Forest,162,0.708358942,-0.318930355,0.338150352,2,0.031631167,0.050324885,"{""type"":""Point"",""coordinates"":[105.59674347113409,20.863812773797417]}"
Forest,189,0.727927374,-0.247757238,0.324712499,2,0.028559854,0.045649313,"{""type"":""Point"",""coordinates"":[105.59789837830692,20.863808314696364]}"
Forest,188,0.686254146,-0.150741337,0.258567378,2,0.027500003,0.042466466,"{""type"":""Point"",""coordinates"":[105.59818821987542,20.863808314696364]}"
Forest,175,0.68625527,-0.150739243,0.258570648,2,0.027500398,0.042467095,"{""type"":""Point"",""coordinates"":[105.59847806144388,20.863808314696367]}"
Forest,143,0.715691037,-0.392256551,0.358598615,2,0.032664935,0.05284873,"{""type"":""Point"",""coordinates"":[105.5964580886667,20.86354522773421]}"
Forest,190,0.724131614,-0.320429503,0.290946181,2,0.022762304,0.040840483,"{""type"":""Point"",""coordinates"":[105.59789837830692,20.863540768633158]}"
Forest,78,0.729545738,-0.438383975,0.474974443,2,0.045518232,0.074102474,"{""type"":""Point"",""coordinates"":[105.7337716465065,20.633963950896497]}"
Forest,267,0.604768051,0.155001442,0.147815151,2,0.022412039,0.031225426,"{""type"":""Point"",""coordinates"":[105.83539455951453,20.52426560588067]}"
Forest,267,0.606048115,0.211684282,0.137689315,2,0.02386065,0.029234631,"{""type"":""Point"",""coordinates"":[105.83539455951453,20.52399360071641]}"
Forest,266,0.610013542,0.198319737,0.131334261,2,0.02313884,0.027348851,"{""type"":""Point"",""coordinates"":[105.83567994198194,20.523993600716413]}"
Forest,264,0.59945536,0.209408697,0.121902759,2,0.023335664,0.026091742,"{""type"":""Point"",""coordinates"":[105.83596978355041,20.523989141615356]}"
Forest,307,0.590523698,0.219197457,0.120495058,2,0.022810369,0.025987265,"{""type"":""Point"",""coordinates"":[105.83625516601782,20.523989141615356]}"
Forest,340,0.593704503,0.214323169,0.121288219,2,0.021504628,0.025882785,"{""type"":""Point"",""coordinates"":[105.83654500758631,20.523989141615356]}"
Forest,359,0.610592858,0.196672817,0.123608264,2,0.021246707,0.025254353,"{""type"":""Point"",""coordinates"":[105.83683039005372,20.523984682514307]}"
Forest,374,0.620869658,0.140167474,0.130231837,2,0.019131989,0.025359444,"{""type"":""Point"",""coordinates"":[105.83712023162221,20.52398468251431]}"
Forest,279,0.636841157,0.140148335,0.148030934,2,0.019888291,0.027139041,"{""type"":""Point"",""coordinates"":[105.83539010041345,20.523721595552157]}"
Forest,281,0.646178118,0.09446081,0.147881111,2,0.020509489,0.025986726,"{""type"":""Point"",""coordinates"":[105.83567994198194,20.523721595552157]}"
Forest,316,0.630120056,0.112708976,0.131883207,2,0.01945796,0.025148743,"{""type"":""Point"",""coordinates"":[105.83596532444938,20.523721595552153]}"
Forest,341,0.624502729,0.174917598,0.127485033,2,0.020497864,0.024729891,"{""type"":""Point"",""coordinates"":[105.83625516601782,20.523717136451097]}"
Forest,363,0.607112203,0.203919359,0.123489976,2,0.022074896,0.024834974,"{""type"":""Point"",""coordinates"":[105.83654054848525,20.523717136451097]}"
Forest,376,0.59966777,0.170428376,0.121404529,2,0.019248314,0.024940059,"{""type"":""Point"",""coordinates"":[105.83683039005373,20.523717136451097]}"
Forest,386,0.639360433,0.070511415,0.140784733,2,0.019353734,0.02535952,"{""type"":""Point"",""coordinates"":[105.83711577252114,20.523712677350044]}"
Forest,300,0.711002608,-0.15533571,0.216545929,2,0.017768277,0.029549161,"{""type"":""Point"",""coordinates"":[105.83539010041345,20.52344959038789]}"
Forest,297,0.695396454,-0.100657802,0.19282688,2,0.018406009,0.027872944,"{""type"":""Point"",""coordinates"":[105.83567548288089,20.52344959038789]}"
Forest,314,0.723087117,-0.157641401,0.239784989,2,0.019037306,0.030388156,"{""type"":""Point"",""coordinates"":[105.83596532444936,20.523449590387894]}"
Forest,338,0.722334129,-0.236094834,0.235090286,2,0.019668619,0.029131061,"{""type"":""Point"",""coordinates"":[105.83625070691677,20.523445131286834]}"
Forest,371,0.66843388,-0.160552876,0.17967811,2,0.021444254,0.02871225,"{""type"":""Point"",""coordinates"":[105.83654054848526,20.523445131286834]}"
Forest,388,0.706696519,-0.218018282,0.222161915,2,0.02135202,0.031856305,"{""type"":""Point"",""coordinates"":[105.83683039005372,20.523445131286834]}"
