"Value","Class","Type"
0.059736615,"BI-Urban","Non-rice"
0.066543437,"BI-Urban","Non-rice"
0.10196207,"BI-Urban","Non-rice"
0.087834356,"BI-Urban","Non-rice"
0.072811597,"BI-Urban","Non-rice"
0.086693529,"BI-Urban","Non-rice"
0.108694773,"BI-Urban","Non-rice"
0.074302859,"BI-Urban","Non-rice"
0.074300149,"BI-Urban","Non-rice"
-0.057044226,"BI-Urban","Non-rice"
-0.047808477,"BI-Urban","Non-rice"
0.027295447,"BI-Urban","Non-rice"
0.049083944,"BI-Urban","Non-rice"
0.084758648,"BI-Urban","Non-rice"
0.090368134,"BI-Urban","Non-rice"
0.099630295,"BI-Urban","Non-rice"
0.091064581,"BI-Urban","Non-rice"
0.023936609,"BI-Urban","Non-rice"
0.063617557,"BI-Urban","Non-rice"
0.097799787,"BI-Urban","Non-rice"
0.039459535,"BI-Urban","Non-rice"
-0.011078799,"BI-Urban","Non-rice"
-0.007083742,"BI-Urban","Non-rice"
-0.040112945,"BI-Urban","Non-rice"
0.007346462,"BI-Urban","Non-rice"
0.03488247,"BI-Urban","Non-rice"
0.065270176,"BI-Urban","Non-rice"
0.065267869,"BI-Urban","Non-rice"
0.047545631,"BI-Urban","Non-rice"
-0.011908556,"BI-Urban","Non-rice"
-0.030029436,"BI-Urban","Non-rice"
0.071298428,"BI-Urban","Non-rice"
0.053530125,"BI-Urban","Non-rice"
0.09735737,"BI-Urban","Non-rice"
0.085549679,"BI-Urban","Non-rice"
0.080166232,"BI-Urban","Non-rice"
0.076540552,"BI-Urban","Non-rice"
0.072614278,"BI-Urban","Non-rice"
0.044523305,"BI-Urban","Non-rice"
0.044521423,"BI-Urban","Non-rice"
0.002471643,"BI-Urban","Non-rice"
-0.027537534,"BI-Urban","Non-rice"
0.074616436,"BI-Urban","Non-rice"
0.071632003,"BI-Urban","Non-rice"
0.093280736,"BI-Urban","Non-rice"
0.094896467,"BI-Urban","Non-rice"
0.086985673,"BI-Urban","Non-rice"
0.113167386,"BI-Urban","Non-rice"
0.02293254,"BI-Urban","Non-rice"
-0.040022249,"BI-Urban","Non-rice"
0.010205646,"BI-Urban","Non-rice"
0.03053938,"BI-Urban","Non-rice"
0.037551411,"BI-Urban","Non-rice"
0.027667957,"BI-Urban","Non-rice"
0.045299419,"BI-Urban","Non-rice"
-0.041553057,"BI-Urban","Non-rice"
-0.097475282,"BI-Urban","Non-rice"
-0.044914837,"BI-Urban","Non-rice"
0.009437476,"BI-Urban","Non-rice"
0.009435292,"BI-Urban","Non-rice"
-0.011797298,"BI-Urban","Non-rice"
0.002559839,"BI-Urban","Non-rice"
0.119894692,"BI-Urban","Non-rice"
0.08143897,"BI-Urban","Non-rice"
0.078504457,"BI-Urban","Non-rice"
0.073502579,"BI-Urban","Non-rice"
0.067421226,"BI-Urban","Non-rice"
0.00583951,"BI-Urban","Non-rice"
0.016701389,"BI-Urban","Non-rice"
0.016699309,"BI-Urban","Non-rice"
0.021835993,"BI-Urban","Non-rice"
-0.022125724,"BI-Urban","Non-rice"
0.024844173,"BI-Urban","Non-rice"
0.084570541,"BI-Urban","Non-rice"
0.066084274,"BI-Urban","Non-rice"
0.082063707,"BI-Urban","Non-rice"
-0.049282988,"BI-Urban","Non-rice"
-0.035162684,"BI-Urban","Non-rice"
0.069606639,"BI-Urban","Non-rice"
0.102581076,"BI-Urban","Non-rice"
0.036501887,"BI-Urban","Non-rice"
0.039563379,"BI-Urban","Non-rice"
0.075582721,"BI-Urban","Non-rice"
0.022337023,"BI-Urban","Non-rice"
-0.04761757,"BI-Urban","Non-rice"
-0.103666278,"BI-Urban","Non-rice"
-0.103668409,"BI-Urban","Non-rice"
-0.091821417,"BI-Urban","Non-rice"
0.035933073,"BI-Urban","Non-rice"
0.075498929,"BI-Urban","Non-rice"
0.021911032,"BI-Urban","Non-rice"
-0.019724486,"BI-Urban","Non-rice"
0.012002039,"BI-Urban","Non-rice"
0.011999872,"BI-Urban","Non-rice"
0.009113512,"BI-Urban","Non-rice"
-0.010365388,"BI-Urban","Non-rice"
0.0413511,"BI-Urban","Non-rice"
0.046399482,"BI-Urban","Non-rice"
0.052703799,"BI-Urban","Non-rice"
0.03195409,"BI-Urban","Non-rice"
0.049757689,"BI-Urban","Non-rice"
0.109243943,"BI-Urban","Non-rice"
0.068433236,"BI-Urban","Non-rice"
0.022527387,"BI-Urban","Non-rice"
0.10591534,"BI-Urban","Non-rice"
0.105409524,"BI-Urban","Non-rice"
-0.036840402,"BI-Urban","Non-rice"
-0.115992241,"BI-Urban","Non-rice"
-0.115994303,"BI-Urban","Non-rice"
0.024925032,"BI-Urban","Non-rice"
-0.04836678,"BI-Urban","Non-rice"
0.008272421,"BI-Urban","Non-rice"
0.042288817,"BI-Urban","Non-rice"
0.042286327,"BI-Urban","Non-rice"
0.025388425,"BI-Urban","Non-rice"
0.015301558,"BI-Urban","Non-rice"
-0.018012672,"BI-Urban","Non-rice"
0.058463068,"BI-Urban","Non-rice"
0.088746741,"BI-Urban","Non-rice"
0.02769632,"BI-Urban","Non-rice"
0.062102077,"BI-Urban","Non-rice"
0.095730517,"BI-Urban","Non-rice"
-0.01035231,"BI-Urban","Non-rice"
-0.024597085,"BI-Urban","Non-rice"
0.005036698,"BI-Urban","Non-rice"
0.021533272,"BI-Urban","Non-rice"
0.044793277,"BI-Urban","Non-rice"
0.044790795,"BI-Urban","Non-rice"
0.031391506,"BI-Urban","Non-rice"
0.028980607,"BI-Urban","Non-rice"
0.030531882,"BI-Urban","Non-rice"
0.069007036,"BI-Urban","Non-rice"
0.024493589,"BI-Urban","Non-rice"
-0.06214882,"BI-Urban","Non-rice"
0.014923655,"BI-Urban","Non-rice"
0.050892086,"BI-Urban","Non-rice"
0.041345665,"BI-Urban","Non-rice"
0.04855133,"BI-Urban","Non-rice"
0.041065158,"BI-Urban","Non-rice"
0.006546352,"BI-Urban","Non-rice"
0.013000015,"BI-Urban","Non-rice"
0.051616872,"BI-Urban","Non-rice"
0.010644749,"BI-Urban","Non-rice"
0.112843039,"BI-Urban","Non-rice"
0.131991433,"BI-Urban","Non-rice"
0.112528357,"BI-Urban","Non-rice"
0.042066218,"BI-Urban","Non-rice"
0.092548402,"BI-Urban","Non-rice"
0.125930052,"BI-Urban","Non-rice"
0.056589464,"BI-Urban","Non-rice"
0.080582566,"BI-Urban","Non-rice"
0.00579081,"BI-Urban","Non-rice"
0.113111373,"BI-Urban","Non-rice"
0.111263932,"BI-Urban","Non-rice"
0.006651912,"BI-Urban","Non-rice"
0.073517204,"BI-Urban","Non-rice"
0.079663447,"BI-Urban","Non-rice"
-0.028444139,"BI-Urban","Non-rice"
-0.028446171,"BI-Urban","Non-rice"
0.098485764,"BI-Urban","Non-rice"
0.015104807,"BI-Urban","Non-rice"
0.029398426,"BI-Urban","Non-rice"
0.081041377,"BI-Urban","Non-rice"
0.069758276,"BI-Urban","Non-rice"
0.094736409,"BI-Urban","Non-rice"
0.082636939,"BI-Urban","Non-rice"
0.00833773,"BI-Urban","Non-rice"
0.008336198,"BI-Urban","Non-rice"
0.003511478,"BI-Urban","Non-rice"
0.044884282,"BI-Urban","Non-rice"
0.116090136,"BI-Urban","Non-rice"
0.114187256,"BI-Urban","Non-rice"
0.12265014,"BI-Urban","Non-rice"
0.120176884,"BI-Urban","Non-rice"
0.080557611,"BI-Urban","Non-rice"
0.038135223,"BI-Urban","Non-rice"
-0.014811013,"BI-Urban","Non-rice"
-0.036871282,"BI-Urban","Non-rice"
-0.036872815,"BI-Urban","Non-rice"
0.037082636,"BI-Urban","Non-rice"
0.093849261,"BI-Urban","Non-rice"
0.096604821,"BI-Urban","Non-rice"
0.083278174,"BI-Urban","Non-rice"
0.087234738,"BI-Urban","Non-rice"
0.095994676,"BI-Urban","Non-rice"
0.033586777,"BI-Urban","Non-rice"
-0.01907826,"BI-Urban","Non-rice"
0.050280385,"BI-Urban","Non-rice"
-0.029486703,"BI-Urban","Non-rice"
-0.029131029,"BI-Urban","Non-rice"
0.013213402,"BI-Urban","Non-rice"
0.013211847,"BI-Urban","Non-rice"
0.020813402,"BI-Urban","Non-rice"
0.082127923,"BI-Urban","Non-rice"
0.107466752,"BI-Urban","Non-rice"
0.102018122,"BI-Urban","Non-rice"
0.090044378,"BI-Urban","Non-rice"
0.014077304,"BI-Urban","Non-rice"
-0.055194068,"BI-Urban","Non-rice"
0.012940856,"BI-Urban","Non-rice"
0.128316304,"BI-Urban","Non-rice"
-0.029534537,"BI-Urban","Non-rice"
-0.080303705,"BI-Urban","Non-rice"
0.082592804,"BI-Urban","Non-rice"
0.109657269,"BI-Urban","Non-rice"
0.109655095,"BI-Urban","Non-rice"
0.087860166,"BI-Urban","Non-rice"
0.083321336,"BI-Urban","Non-rice"
0.087706896,"BI-Urban","Non-rice"
0.134776187,"BI-Urban","Non-rice"
0.023860623,"BI-Urban","Non-rice"
-0.007916853,"BI-Urban","Non-rice"
-0.069503015,"BI-Urban","Non-rice"
-0.021211039,"BI-Urban","Non-rice"
0.002773387,"BI-Urban","Non-rice"
0.126975379,"BI-Urban","Non-rice"
0.091725958,"BI-Urban","Non-rice"
0.091723796,"BI-Urban","Non-rice"
-0.03023902,"BI-Urban","Non-rice"
0.006384359,"BI-Urban","Non-rice"
0.116568236,"BI-Urban","Non-rice"
0.116566038,"BI-Urban","Non-rice"
0.110348791,"BI-Urban","Non-rice"
0.02671402,"BI-Urban","Non-rice"
0.034499319,"BI-Urban","Non-rice"
-0.027293547,"BI-Urban","Non-rice"
2.37e-05,"BI-Urban","Non-rice"
0.058445414,"BI-Urban","Non-rice"
0.055883474,"BI-Urban","Non-rice"
0.074966474,"BI-Urban","Non-rice"
0.06849529,"BI-Urban","Non-rice"
0.096324724,"BI-Urban","Non-rice"
0.096320742,"BI-Urban","Non-rice"
0.096804715,"BI-Urban","Non-rice"
-0.042910885,"BI-Urban","Non-rice"
-0.077533031,"BI-Urban","Non-rice"
0.058365373,"BI-Urban","Non-rice"
0.058363256,"BI-Urban","Non-rice"
0.101769332,"BI-Urban","Non-rice"
0.035868148,"BI-Urban","Non-rice"
-0.04707357,"BI-Urban","Non-rice"
0.013489886,"BI-Urban","Non-rice"
0.103327493,"BI-Urban","Non-rice"
0.105061026,"BI-Urban","Non-rice"
0.086652396,"BI-Urban","Non-rice"
0.078852353,"BI-Urban","Non-rice"
0.074931773,"BI-Urban","Non-rice"
0.099110474,"BI-Urban","Non-rice"
0.099108338,"BI-Urban","Non-rice"
0.075485796,"BI-Urban","Non-rice"
0.08862993,"BI-Urban","Non-rice"
-0.014280719,"BI-Urban","Non-rice"
0.011908552,"BI-Urban","Non-rice"
-0.007028195,"BI-Urban","Non-rice"
-0.007030287,"BI-Urban","Non-rice"
0.060072133,"BI-Urban","Non-rice"
0.076115764,"BI-Urban","Non-rice"
0.046747078,"BI-Urban","Non-rice"
0.070831216,"BI-Urban","Non-rice"
0.072590676,"BI-Urban","Non-rice"
0.049140743,"BI-Urban","Non-rice"
0.064037354,"BI-Urban","Non-rice"
0.122724662,"BI-Urban","Non-rice"
0.095811582,"BI-Urban","Non-rice"
0.09580941,"BI-Urban","Non-rice"
0.086439215,"BI-Urban","Non-rice"
0.042816452,"BI-Urban","Non-rice"
0.096139571,"BI-Urban","Non-rice"
0.050127736,"BI-Urban","Non-rice"
0.078266088,"BI-Urban","Non-rice"
0.045449669,"BI-Urban","Non-rice"
0.032278962,"BI-Urban","Non-rice"
0.032276073,"BI-Urban","Non-rice"
0.071046031,"BI-Urban","Non-rice"
0.082805236,"BI-Urban","Non-rice"
0.072682862,"BI-Urban","Non-rice"
0.118026975,"BI-Urban","Non-rice"
0.11741115,"BI-Urban","Non-rice"
0.117408997,"BI-Urban","Non-rice"
0.0997725,"BI-Urban","Non-rice"
0.064751264,"BI-Urban","Non-rice"
0.046365209,"BI-Urban","Non-rice"
-0.030111059,"BI-Urban","Non-rice"
0.106628953,"BI-Urban","Non-rice"
0.103575478,"BI-Urban","Non-rice"
0.167578106,"BI-Urban","Non-rice"
0.02934189,"BI-Urban","Non-rice"
0.029339352,"BI-Urban","Non-rice"
-0.01048687,"BI-Urban","Non-rice"
0.030614271,"BI-Urban","Non-rice"
0.020068717,"BI-Urban","Non-rice"
0.116598469,"BI-Urban","Non-rice"
0.111200368,"BI-Urban","Non-rice"
-0.02761853,"BI-Urban","Non-rice"
-0.027621414,"BI-Urban","Non-rice"
-0.060426673,"BI-Urban","Non-rice"
-0.007428798,"BI-Urban","Non-rice"
0.016897867,"BI-Urban","Non-rice"
0.052198105,"BI-Urban","Non-rice"
0.052195525,"BI-Urban","Non-rice"
0.009739784,"BI-Urban","Non-rice"
-0.04967952,"BI-Urban","Non-rice"
0.075114199,"BI-Urban","Non-rice"
0.072361143,"BI-Urban","Non-rice"
0.072358541,"BI-Urban","Non-rice"
0.089275377,"BI-Urban","Non-rice"
0.103476973,"BI-Urban","Non-rice"
0.103473994,"BI-Urban","Non-rice"
0.161300504,"BI-Urban","Non-rice"
0.100009275,"BI-Urban","Non-rice"
0.174769953,"BI-Urban","Non-rice"
-0.02683954,"BI-Urban","Non-rice"
0.159540596,"BI-Urban","Non-rice"
0.006453007,"BI-Urban","Non-rice"
-0.067960586,"BI-Urban","Non-rice"
-0.023729259,"BI-Urban","Non-rice"
-0.066233174,"BI-Urban","Non-rice"
0.07914488,"BI-Urban","Non-rice"
0.025344416,"BI-Urban","Non-rice"
-0.132092573,"BI-Urban","Non-rice"
-0.03544375,"BI-Urban","Non-rice"
-0.008719401,"BI-Urban","Non-rice"
0.045425014,"BI-Urban","Non-rice"
0.100583581,"BI-Urban","Non-rice"
0.032362609,"BI-Urban","Non-rice"
-0.04972655,"BI-Urban","Non-rice"
-0.062675338,"BI-Urban","Non-rice"
-0.068070433,"BI-Urban","Non-rice"
0.058085618,"BI-Urban","Non-rice"
0.027874062,"BI-Urban","Non-rice"
0.035539838,"BI-Urban","Non-rice"
0.093605648,"BI-Urban","Non-rice"
0.078558394,"BI-Urban","Non-rice"
0.016478599,"BI-Urban","Non-rice"
-0.043851216,"BI-Urban","Non-rice"
-0.043853392,"BI-Urban","Non-rice"
0.036266468,"BI-Urban","Non-rice"
0.02452738,"BI-Urban","Non-rice"
-0.030211074,"BI-Urban","Non-rice"
0.059734881,"BI-Urban","Non-rice"
0.03478816,"BI-Urban","Non-rice"
-0.0020566,"BI-Urban","Non-rice"
0.041643589,"BI-Urban","Non-rice"
0.05992586,"BI-Urban","Non-rice"
0.070358798,"BI-Urban","Non-rice"
0.04131337,"BI-Urban","Non-rice"
0.041310982,"BI-Urban","Non-rice"
0.071097644,"BI-Urban","Non-rice"
0.03304839,"BI-Urban","Non-rice"
0.024234218,"BI-Urban","Non-rice"
0.047379035,"BI-Urban","Non-rice"
0.06027694,"BI-Urban","Non-rice"
0.043068322,"BI-Urban","Non-rice"
0.025539693,"BI-Urban","Non-rice"
0.005062576,"BI-Urban","Non-rice"
0.029211305,"BI-Urban","Non-rice"
0.054756236,"BI-Urban","Non-rice"
0.078895232,"BI-Urban","Non-rice"
0.090479027,"BI-Urban","Non-rice"
0.090476981,"BI-Urban","Non-rice"
0.090771247,"BI-Urban","Non-rice"
-0.048026225,"BI-Urban","Non-rice"
0.041703506,"BI-Urban","Non-rice"
0.02178989,"BI-Urban","Non-rice"
0.029878898,"BI-Urban","Non-rice"
0.074233607,"BI-Urban","Non-rice"
0.079741601,"BI-Urban","Non-rice"
0.013453028,"BI-Urban","Non-rice"
0.031084183,"BI-Urban","Non-rice"
0.006201663,"BI-Urban","Non-rice"
0.015463205,"BI-Urban","Non-rice"
0.066244765,"BI-Urban","Non-rice"
0.08204954,"BI-Urban","Non-rice"
0.091661058,"BI-Urban","Non-rice"
0.088091871,"BI-Urban","Non-rice"
0.088089854,"BI-Urban","Non-rice"
-0.030140733,"BI-Urban","Non-rice"
-0.228689934,"BI-Urban","Non-rice"
-0.228691644,"BI-Urban","Non-rice"
-0.150334533,"BI-Urban","Non-rice"
0.055240271,"BI-Urban","Non-rice"
0.038485707,"BI-Urban","Non-rice"
0.045804171,"BI-Urban","Non-rice"
0.061210656,"BI-Urban","Non-rice"
0.053297971,"BI-Urban","Non-rice"
-0.013430157,"BI-Urban","Non-rice"
0.028048502,"BI-Urban","Non-rice"
0.023249549,"BI-Urban","Non-rice"
0.009063872,"BI-Urban","Non-rice"
0.027875634,"BI-Urban","Non-rice"
0.091133461,"BI-Urban","Non-rice"
0.071039852,"BI-Urban","Non-rice"
0.089544161,"BI-Urban","Non-rice"
0.089542118,"BI-Urban","Non-rice"
-0.042045525,"BI-Urban","Non-rice"
0.092289612,"BI-Urban","Non-rice"
-0.109858899,"BI-Urban","Non-rice"
-0.200127544,"BI-Urban","Non-rice"
-0.200129702,"BI-Urban","Non-rice"
-0.19653205,"BI-Urban","Non-rice"
-0.004109214,"BI-Urban","Non-rice"
0.026860936,"BI-Urban","Non-rice"
0.031127381,"BI-Urban","Non-rice"
0.039861857,"BI-Urban","Non-rice"
0.030594806,"BI-Urban","Non-rice"
-0.02456036,"BI-Urban","Non-rice"
-0.029506503,"BI-Urban","Non-rice"
0.052841951,"BI-Urban","Non-rice"
-0.054174181,"BI-Urban","Non-rice"
-0.065407573,"BI-Urban","Non-rice"
0.04788926,"BI-Urban","Non-rice"
0.097732996,"BI-Urban","Non-rice"
0.048266163,"BI-Urban","Non-rice"
0.048263889,"BI-Urban","Non-rice"
-0.015035419,"BI-Urban","Non-rice"
0.118589576,"BI-Urban","Non-rice"
0.02853642,"BI-Urban","Non-rice"
0.006543982,"BI-Urban","Non-rice"
-0.121715951,"BI-Urban","Non-rice"
-0.140445781,"BI-Urban","Non-rice"
-0.140448247,"BI-Urban","Non-rice"
-0.208198076,"BI-Urban","Non-rice"
-0.084215931,"BI-Urban","Non-rice"
0.008366055,"BI-Urban","Non-rice"
0.004523995,"BI-Urban","Non-rice"
0.055118356,"BI-Urban","Non-rice"
0.048502732,"BI-Urban","Non-rice"
-0.040552236,"BI-Urban","Non-rice"
-0.137715847,"BI-Urban","Non-rice"
-0.063186732,"BI-Urban","Non-rice"
-0.058373329,"BI-Urban","Non-rice"
0.022435357,"BI-Urban","Non-rice"
0.086074733,"BI-Urban","Non-rice"
0.073266409,"BI-Urban","Non-rice"
-0.017371466,"BI-Urban","Non-rice"
-0.017373871,"BI-Urban","Non-rice"
0.034094547,"BI-Urban","Non-rice"
0.103787273,"BI-Urban","Non-rice"
0.075784109,"BI-Urban","Non-rice"
-0.077212031,"BI-Urban","Non-rice"
-0.03582439,"BI-Urban","Non-rice"
-0.02978399,"BI-Urban","Non-rice"
-0.037877559,"BI-Urban","Non-rice"
-0.0782466,"BI-Urban","Non-rice"
-0.131013647,"BI-Urban","Non-rice"
-0.131015599,"BI-Urban","Non-rice"
-0.104768089,"BI-Urban","Non-rice"
-0.025336935,"BI-Urban","Non-rice"
0.002460704,"BI-Urban","Non-rice"
-0.019649894,"BI-Urban","Non-rice"
-0.008695275,"BI-Urban","Non-rice"
0.069002736,"BI-Urban","Non-rice"
-0.000486,"BI-Urban","Non-rice"
-0.07356351,"BI-Urban","Non-rice"
-0.020424593,"BI-Urban","Non-rice"
-0.015509016,"BI-Urban","Non-rice"
0.037514121,"BI-Urban","Non-rice"
0.123117147,"BI-Urban","Non-rice"
0.038734018,"BI-Urban","Non-rice"
-0.021460789,"BI-Urban","Non-rice"
-0.021463135,"BI-Urban","Non-rice"
0.075438778,"BI-Urban","Non-rice"
0.113718694,"BI-Urban","Non-rice"
0.079192051,"BI-Urban","Non-rice"
0.104260892,"BI-Urban","Non-rice"
-0.008710482,"BI-Urban","Non-rice"
-0.100859506,"BI-Urban","Non-rice"
-0.051136064,"BI-Urban","Non-rice"
-0.086146738,"BI-Urban","Non-rice"
-0.056674222,"BI-Urban","Non-rice"
-0.027618586,"BI-Urban","Non-rice"
0.008766328,"BI-Urban","Non-rice"
0.008763633,"BI-Urban","Non-rice"
-0.009304798,"BI-Urban","Non-rice"
0.030481377,"BI-Urban","Non-rice"
0.039598505,"BI-Urban","Non-rice"
-0.020673428,"BI-Urban","Non-rice"
-0.004337293,"BI-Urban","Non-rice"
0.065415082,"BI-Urban","Non-rice"
0.07386621,"BI-Urban","Non-rice"
0.040774994,"BI-Urban","Non-rice"
-0.003108131,"BI-Urban","Non-rice"
0.023275129,"BI-Urban","Non-rice"
-0.019555834,"BI-Urban","Non-rice"
0.007754839,"BI-Urban","Non-rice"
-0.074153216,"BI-Urban","Non-rice"
0.031036996,"BI-Urban","Non-rice"
0.031034544,"BI-Urban","Non-rice"
0.099131601,"BI-Urban","Non-rice"
0.124518609,"BI-Urban","Non-rice"
0.061070918,"BI-Urban","Non-rice"
0.057442327,"BI-Urban","Non-rice"
0.057192851,"BI-Urban","Non-rice"
0.094309274,"BI-Urban","Non-rice"
0.037253948,"BI-Urban","Non-rice"
-0.071866889,"BI-Urban","Non-rice"
-0.011528017,"BI-Urban","Non-rice"
-0.020868816,"BI-Urban","Non-rice"
0.012043548,"BI-Urban","Non-rice"
0.049790033,"BI-Urban","Non-rice"
0.021463012,"BI-Urban","Non-rice"
0.021460724,"BI-Urban","Non-rice"
0.048272446,"BI-Urban","Non-rice"
0.059600314,"BI-Urban","Non-rice"
0.006376666,"BI-Urban","Non-rice"
-0.043802483,"BI-Urban","Non-rice"
-0.006276472,"BI-Urban","Non-rice"
0.057262561,"BI-Urban","Non-rice"
0.081850949,"BI-Urban","Non-rice"
0.040678991,"BI-Urban","Non-rice"
0.051927578,"BI-Urban","Non-rice"
0.027699593,"BI-Urban","Non-rice"
-0.014667719,"BI-Urban","Non-rice"
-0.050557555,"BI-Urban","Non-rice"
-0.075081336,"BI-Urban","Non-rice"
0.082386772,"BI-Urban","Non-rice"
0.082384227,"BI-Urban","Non-rice"
0.130766031,"BI-Urban","Non-rice"
0.130646895,"BI-Urban","Non-rice"
0.083492788,"BI-Urban","Non-rice"
0.044835595,"BI-Urban","Non-rice"
0.087329138,"BI-Urban","Non-rice"
0.033434867,"BI-Urban","Non-rice"
0.065991837,"BI-Urban","Non-rice"
0.047439157,"BI-Urban","Non-rice"
0.019293993,"BI-Urban","Non-rice"
0.022582497,"BI-Urban","Non-rice"
0.06497253,"BI-Urban","Non-rice"
0.053745633,"BI-Urban","Non-rice"
0.034264539,"BI-Urban","Non-rice"
0.037362048,"BI-Urban","Non-rice"
0.037359756,"BI-Urban","Non-rice"
0.004557413,"BI-Urban","Non-rice"
0.020323377,"BI-Urban","Non-rice"
0.027409472,"BI-Urban","Non-rice"
-0.073550797,"BI-Urban","Non-rice"
-0.073813677,"BI-Urban","Non-rice"
0.011710399,"BI-Urban","Non-rice"
0.03797413,"BI-Urban","Non-rice"
0.003340634,"BI-Urban","Non-rice"
0.025410705,"BI-Urban","Non-rice"
0.025020022,"BI-Urban","Non-rice"
0.012272262,"BI-Urban","Non-rice"
0.007540366,"BI-Urban","Non-rice"
0.016300771,"BI-Urban","Non-rice"
0.029227153,"BI-Urban","Non-rice"
0.029224606,"BI-Urban","Non-rice"
0.024918621,"BI-Urban","Non-rice"
0.045320345,"BI-Urban","Non-rice"
0.086877411,"BI-Urban","Non-rice"
0.083027731,"BI-Urban","Non-rice"
0.066591893,"BI-Urban","Non-rice"
0.085287248,"BI-Urban","Non-rice"
-0.012424466,"BI-Urban","Non-rice"
0.004071867,"BI-Urban","Non-rice"
-0.001757012,"BI-Urban","Non-rice"
0.066872043,"BI-Urban","Non-rice"
0.0664251,"BI-Urban","Non-rice"
0.075049691,"BI-Urban","Non-rice"
0.079817528,"BI-Urban","Non-rice"
0.089313688,"BI-Urban","Non-rice"
0.048620041,"BI-Urban","Non-rice"
0.048617724,"BI-Urban","Non-rice"
0.023737853,"BI-Urban","Non-rice"
0.035796006,"BI-Urban","Non-rice"
0.015909405,"BI-Urban","Non-rice"
0.006017185,"BI-Urban","Non-rice"
0.03924419,"BI-Urban","Non-rice"
0.015155136,"BI-Urban","Non-rice"
0.037978438,"BI-Urban","Non-rice"
0.028695576,"BI-Urban","Non-rice"
-0.000914,"BI-Urban","Non-rice"
-0.011384762,"BI-Urban","Non-rice"
-0.021805208,"BI-Urban","Non-rice"
-0.009514559,"BI-Urban","Non-rice"
0.015427809,"BI-Urban","Non-rice"
0.031968554,"BI-Urban","Non-rice"
0.031966096,"BI-Urban","Non-rice"
-0.024079411,"BI-Urban","Non-rice"
-0.042028251,"BI-Urban","Non-rice"
-0.009984722,"BI-Urban","Non-rice"
0.05177073,"BI-Urban","Non-rice"
0.066335877,"BI-Urban","Non-rice"
0.07915844,"BI-Urban","Non-rice"
0.016323106,"BI-Urban","Non-rice"
-0.014654248,"BI-Urban","Non-rice"
0.049274445,"BI-Urban","Non-rice"
0.034728796,"BI-Urban","Non-rice"
0.039600314,"BI-Urban","Non-rice"
0.074503233,"BI-Urban","Non-rice"
-0.018101462,"BI-Urban","Non-rice"
-0.110928653,"BI-Urban","Non-rice"
-0.109584377,"BI-Urban","Non-rice"
-0.109586524,"BI-Urban","Non-rice"
-0.095062376,"BI-Urban","Non-rice"
-0.043577597,"BI-Urban","Non-rice"
0.032958364,"BI-Urban","Non-rice"
0.031239583,"BI-Urban","Non-rice"
0.018793213,"BI-Urban","Non-rice"
0.045008534,"BI-Urban","Non-rice"
0.045849716,"BI-Urban","Non-rice"
0.035107589,"BI-Urban","Non-rice"
0.036211002,"BI-Urban","Non-rice"
0.007646263,"BI-Urban","Non-rice"
-0.056330409,"BI-Urban","Non-rice"
-0.051064339,"BI-Urban","Non-rice"
0.027499093,"BI-Urban","Non-rice"
0.06080785,"BI-Urban","Non-rice"
0.060805623,"BI-Urban","Non-rice"
0.051792625,"BI-Urban","Non-rice"
0.01945238,"BI-Urban","Non-rice"
-0.001548623,"BI-Urban","Non-rice"
-0.013575201,"BI-Urban","Non-rice"
-0.011972839,"BI-Urban","Non-rice"
0.041352923,"BI-Urban","Non-rice"
-0.043164293,"BI-Urban","Non-rice"
0.061710507,"BI-Urban","Non-rice"
0.094918878,"BI-Urban","Non-rice"
0.041834723,"BI-Urban","Non-rice"
0.041327956,"BI-Urban","Non-rice"
-0.104059855,"BI-Urban","Non-rice"
-0.092113177,"BI-Urban","Non-rice"
-0.087345494,"BI-Urban","Non-rice"
